ID,Date,Element,Data_Value
USC00025270,2005-11-06,TMAX,294
USC00024829,2009-11-07,TMIN,128
USC00024829,2009-12-05,TMAX,156
USW00053156,2011-08-29,TMIN,264
USC00025270,2006-09-29,TMAX,383
USC00029634,2011-01-30,TMIN,39
USC00029634,2011-01-30,TMAX,217
USC00027370,2012-07-01,TMIN,278
USC00029634,2014-02-18,TMAX,283
USC00024829,2012-03-01,TMIN,39
USC00021314,2015-06-16,TMIN,222
USC00025270,2009-07-12,TMIN,306
USC00028499,2011-02-15,TMIN,22
USC00021314,2015-11-30,TMAX,222
USC00029634,2006-11-15,TMAX,261
USC00024977,2014-03-24,TMAX,300
USC00024977,2012-08-08,TMAX,456
USC00028499,2007-04-09,TMIN,128
USC00023027,2005-10-05,TMAX,372
USW00053156,2010-06-18,TMIN,187
USC00021314,2015-01-24,TMIN,44
USC00024829,2015-04-24,TMAX,239
USC00028499,2005-03-31,TMAX,244
USC00028499,2010-10-05,TMAX,306
USC00027187,2011-04-25,TMAX,300
USW00023183,2005-09-19,TMIN,233
USC00021314,2015-01-24,TMAX,167
USC00024977,2014-12-18,TMAX,161
USC00027187,2013-07-16,TMAX,389
USC00024829,2009-03-31,TMIN,78
USW00053156,2012-05-04,TMAX,337
USC00029634,2011-06-03,TMIN,150
USC00029634,2008-12-05,TMIN,61
USC00024829,2009-03-31,TMAX,256
USC00024977,2015-03-14,TMAX,306
USC00027187,2011-04-25,TMIN,128
USC00028499,2015-07-11,TMAX,389
USC00027187,2011-06-08,TMAX,372
USC00021314,2015-08-06,TMAX,433
USC00028499,2008-07-26,TMIN,256
USC00021306,2006-03-22,TMAX,200
USC00028499,2005-09-12,TMAX,356
USC00024829,2008-01-18,TMIN,-17
USW00023183,2013-05-27,TMAX,344
USC00028499,2009-01-01,TMIN,22
USC00025270,2005-09-02,TMAX,394
USC00024977,2014-12-18,TMIN,83
USC00024829,2009-10-23,TMIN,139
USC00027187,2014-10-14,TMAX,317
USC00021306,2007-02-11,TMIN,117
USC00028112,2006-03-29,TMIN,156
USC00028112,2006-03-31,TMAX,239
USC00024977,2014-05-09,TMIN,144
USC00029634,2015-09-01,TMIN,278
USC00029634,2015-01-04,TMAX,161
USC00024829,2015-04-24,TMIN,133
USC00021306,2007-02-11,TMAX,250
USC00028499,2006-05-21,TMAX,411
USC00028499,2007-04-09,TMAX,289
USC00029634,2015-01-01,TMIN,0
USC00028112,2005-08-23,TMAX,400
USC00028499,2006-05-21,TMIN,194
USC00021314,2015-11-30,TMIN,-28
USC00029634,2015-01-04,TMIN,0
USW00053162,2012-07-03,TMAX,375
USC00025270,2012-01-25,TMAX,211
USW00053162,2012-10-12,TMAX,244
USW00053156,2012-10-25,TMAX,270
USC00023027,2008-05-26,TMAX,272
USW00023183,2013-02-08,TMIN,106
USC00029634,2006-11-15,TMIN,94
USW00053162,2012-07-03,TMIN,280
USW00023183,2012-02-15,TMIN,56
USW00023183,2013-02-08,TMAX,200
USC00028499,2015-07-11,TMIN,250
USC00027187,2014-02-11,TMIN,56
USC00023027,2008-02-05,TMAX,111
USC00024977,2009-12-12,TMAX,161
USC00029634,2014-02-18,TMIN,111
USC00024977,2009-12-12,TMIN,61
USC00027187,2013-07-16,TMIN,250
USW00053162,2010-06-22,TMIN,172
USC00024829,2008-01-29,TMAX,150
USC00029634,2007-10-04,TMAX,350
USC00024977,2014-11-28,TMAX,261
USW00053156,2012-03-28,TMIN,92
USC00028112,2005-08-01,TMIN,267
USC00024829,2015-02-17,TMAX,244
USC00027370,2008-04-20,TMIN,83
USC00024829,2010-08-28,TMAX,344
USW00053156,2012-03-28,TMAX,287
USW00053156,2012-10-25,TMIN,85
USC00028499,2005-03-31,TMIN,117
USC00028112,2005-08-23,TMIN,272
USC00025270,2006-03-01,TMIN,133
USC00024977,2014-11-28,TMIN,89
USC00025270,2006-03-01,TMAX,250
USC00021314,2015-08-06,TMIN,300
USC00028499,2013-04-07,TMIN,117
USC00024829,2009-09-24,TMIN,194
USC00029634,2007-10-04,TMIN,244
USC00024829,2015-02-17,TMIN,106
USW00023183,2012-02-15,TMAX,178
USW00053162,2010-06-22,TMAX,386
USC00025270,2005-03-08,TMAX,250
USC00024977,2007-07-02,TMAX,439
USC00024977,2010-11-30,TMAX,200
USC00021314,2005-12-13,TMIN,22
USC00028112,2005-10-24,TMIN,150
USC00024977,2009-07-12,TMAX,450
USC00028499,2009-05-10,TMAX,383
USC00024977,2009-09-30,TMIN,261
USC00025270,2012-05-30,TMAX,389
USW00023183,2005-02-06,TMAX,194
USC00024977,2014-03-09,TMAX,250
USC00024977,2009-07-12,TMIN,300
USC00027370,2006-11-13,TMIN,72
USC00024977,2011-11-13,TMAX,222
USC00024977,2005-05-03,TMIN,156
USC00024977,2009-02-23,TMIN,133
USW00053162,2011-12-27,TMIN,-24
USC00024829,2009-03-29,TMIN,89
USC00028499,2011-05-18,TMAX,261
USC00025270,2010-05-17,TMIN,139
USC00029634,2008-10-24,TMAX,300
USC00025270,2010-05-17,TMAX,361
USW00023183,2007-07-25,TMAX,367
USC00024977,2011-11-13,TMIN,139
USC00024977,2008-04-18,TMIN,100
USW00023183,2006-11-14,TMAX,244
USC00028499,2006-06-21,TMAX,433
USC00027370,2009-10-09,TMAX,278
USC00024829,2011-05-01,TMAX,294
USC00024829,2014-11-14,TMIN,128
USC00027187,2014-05-24,TMIN,139
USC00028499,2009-05-10,TMIN,172
USW00023183,2010-06-06,TMAX,428
USC00024977,2009-02-23,TMAX,278
USW00023183,2010-06-06,TMIN,283
USC00024829,2008-04-07,TMIN,144
USW00023183,2009-06-04,TMIN,256
USW00023183,2012-07-26,TMIN,306
USC00025270,2007-12-18,TMAX,178
USC00028112,2006-03-22,TMIN,39
USC00028499,2006-03-14,TMIN,44
USW00023183,2006-11-14,TMIN,117
USC00021306,2006-06-21,TMIN,250
USW00023183,2006-01-15,TMAX,183
USC00028499,2011-05-19,TMAX,256
USC00028499,2008-10-31,TMIN,144
USC00021306,2006-04-28,TMIN,67
USC00027187,2014-11-27,TMAX,289
USW00053162,2011-12-27,TMAX,170
USC00029634,2005-01-18,TMAX,256
USW00023183,2006-01-27,TMAX,189
USC00021314,2005-06-02,TMIN,217
USC00028499,2011-04-24,TMAX,300
USC00029634,2005-01-18,TMIN,67
USC00025270,2006-11-25,TMIN,33
USC00024977,2014-08-02,TMIN,233
USC00023027,2007-10-06,TMIN,156
USC00025270,2012-08-28,TMIN,261
USC00024829,2009-06-02,TMIN,233
USW00023183,2015-03-18,TMIN,167
USC00025270,2012-08-28,TMAX,433
USC00025270,2012-05-01,TMAX,350
USW00053162,2012-08-29,TMIN,260
USC00024829,2008-06-11,TMIN,233
USC00024829,2008-06-11,TMAX,383
USW00023183,2007-06-12,TMAX,367
USC00027370,2010-10-31,TMAX,306
USC00025270,2012-01-22,TMIN,22
USC00027370,2006-09-28,TMAX,389
USW00023183,2012-07-26,TMAX,417
USW00023183,2007-01-19,TMIN,67
USC00025270,2005-11-23,TMIN,44
USC00024829,2014-11-14,TMAX,233
USW00023183,2006-01-27,TMIN,61
USC00027187,2014-11-27,TMIN,28
USC00021306,2009-04-13,TMIN,100
USC00029634,2005-10-08,TMIN,211
USW00023183,2010-08-28,TMAX,383
USC00021306,2006-06-21,TMAX,428
USC00027370,2011-07-29,TMIN,294
USC00024977,2014-01-25,TMAX,228
USC00028499,2006-06-21,TMIN,222
USC00028499,2006-03-14,TMAX,183
USC00027370,2006-07-26,TMAX,372
USW00023183,2007-07-25,TMIN,278
USC00024829,2005-03-14,TMIN,94
USW00023183,2007-01-19,TMAX,111
USC00024829,2009-03-29,TMAX,289
USW00023183,2008-03-08,TMIN,94
USC00021306,2009-04-13,TMAX,306
USW00023183,2008-03-08,TMAX,233
USW00053156,2013-07-06,TMIN,282
USC00027370,2006-09-28,TMIN,156
USC00024829,2006-10-31,TMAX,283
USC00029634,2008-05-16,TMIN,211
USC00028499,2012-09-27,TMIN,261
USC00028499,2006-07-31,TMIN,261
USC00021306,2007-06-24,TMAX,422
USC00029634,2015-11-11,TMIN,61
USW00053156,2010-07-16,TMAX,435
USW00023183,2015-10-31,TMIN,139
USC00025270,2012-04-05,TMIN,61
USC00024977,2007-06-30,TMAX,433
USC00029634,2014-05-24,TMIN,178
USC00028499,2007-12-05,TMIN,50
USC00024829,2012-02-06,TMIN,61
USC00028499,2013-04-15,TMIN,106
USC00028499,2006-07-31,TMAX,372
USW00053162,2012-07-01,TMIN,236
USW00053162,2012-07-01,TMAX,420
USC00029634,2006-08-04,TMAX,378
USC00024829,2014-07-25,TMIN,294
USW00053156,2010-07-16,TMIN,344
USC00028499,2013-04-15,TMAX,317
USC00024829,2014-07-25,TMAX,422
USC00027370,2012-09-14,TMAX,361
USC00024977,2014-04-08,TMIN,133
USC00021314,2006-01-12,TMAX,228
USC00025270,2010-11-17,TMAX,256
USC00027187,2013-03-05,TMAX,261
USC00027187,2013-03-05,TMIN,61
USC00027370,2010-09-27,TMAX,400
USW00053156,2010-11-09,TMIN,72
USC00028499,2006-01-24,TMAX,267
USC00028499,2012-02-19,TMAX,200
USC00027370,2005-10-09,TMAX,294
USW00023183,2006-07-16,TMIN,306
USC00029634,2011-05-30,TMAX,294
USC00027187,2014-07-04,TMAX,406
USC00024977,2008-05-16,TMIN,206
USW00053156,2010-11-09,TMAX,196
USC00021306,2008-08-21,TMIN,244
USC00024829,2013-08-21,TMAX,383
USW00053156,2014-04-25,TMAX,327
USC00024829,2007-12-15,TMIN,17
USC00028499,2012-05-04,TMIN,128
USC00028499,2006-01-24,TMIN,94
USC00027370,2010-11-17,TMAX,244
USC00024977,2008-05-16,TMAX,333
USC00029634,2011-09-12,TMIN,267
USW00023183,2010-08-28,TMIN,267
USC00029634,2015-02-26,TMIN,78
USC00027187,2015-09-06,TMIN,206
USC00028499,2011-05-18,TMIN,167
USW00023183,2012-04-04,TMAX,283
USC00027187,2015-09-06,TMAX,378
USW00023183,2010-07-06,TMIN,278
USW00023183,2005-05-04,TMIN,194
USW00023183,2006-01-15,TMIN,94
USW00023183,2012-04-04,TMIN,139
USC00024829,2006-08-04,TMAX,383
USC00027370,2011-07-29,TMAX,417
USC00023027,2008-09-12,TMAX,333
USC00027370,2010-11-19,TMAX,278
USC00024829,2005-01-09,TMIN,89
USC00029634,2012-12-06,TMAX,250
USC00025270,2006-11-25,TMAX,250
USC00029634,2006-08-04,TMIN,289
USC00024829,2008-09-28,TMIN,233
USW00023183,2010-07-06,TMAX,406
USW00023183,2015-01-06,TMAX,261
USC00024829,2014-12-22,TMIN,56
USC00024829,2008-01-24,TMIN,89
USC00021306,2008-11-18,TMIN,72
USC00028112,2006-03-22,TMAX,183
USC00021314,2006-01-12,TMIN,-11
USC00021306,2008-11-18,TMAX,317
USW00023183,2007-07-06,TMAX,450
USC00024977,2014-04-08,TMAX,333
USC00024829,2011-11-12,TMIN,89
USC00029634,2011-09-12,TMAX,383
USC00025270,2006-07-20,TMIN,306
USW00023183,2005-01-06,TMIN,50
USC00024977,2007-08-20,TMAX,394
USC00028499,2012-05-04,TMAX,344
USW00023183,2014-05-11,TMAX,278
USW00053162,2014-03-21,TMIN,68
USW00053162,2014-03-21,TMAX,276
USW00053162,2013-07-22,TMIN,238
USC00029634,2012-12-06,TMIN,94
USC00024977,2014-01-25,TMIN,122
USC00024829,2011-11-12,TMAX,256
USC00029634,2008-05-16,TMAX,344
USC00028499,2007-01-23,TMAX,172
USC00021314,2009-04-13,TMAX,239
USC00024977,2013-09-01,TMIN,278
USC00024829,2011-12-08,TMAX,156
USC00025270,2012-02-28,TMIN,50
USC00028112,2006-11-13,TMAX,228
USC00027187,2011-08-31,TMAX,433
USC00028499,2007-06-24,TMAX,417
USC00024977,2013-09-01,TMAX,394
USC00028499,2010-05-22,TMIN,144
USC00025270,2009-02-16,TMAX,206
USC00029634,2015-01-12,TMIN,128
USC00027187,2012-05-08,TMIN,117
USC00027187,2011-08-31,TMIN,272
USC00023027,2007-11-29,TMAX,217
USW00023183,2010-06-22,TMAX,400
USW00023183,2008-11-29,TMIN,106
USC00021314,2005-05-24,TMAX,422
USC00025270,2007-01-23,TMIN,-44
USC00028499,2011-01-21,TMAX,222
USC00021314,2009-12-17,TMAX,228
USW00023183,2009-03-29,TMIN,122
USC00025270,2012-02-29,TMIN,-11
USC00021314,2007-08-29,TMIN,267
USC00029634,2013-12-29,TMAX,200
USC00024829,2014-08-11,TMIN,256
USC00024829,2012-09-28,TMIN,228
USW00023183,2008-11-29,TMAX,206
USC00024829,2013-11-22,TMAX,183
USC00028112,2005-03-14,TMIN,94
USC00027370,2010-11-19,TMIN,67
USC00024977,2010-03-06,TMAX,250
USW00023183,2015-03-16,TMIN,183
USC00028499,2008-05-11,TMAX,361
USC00025270,2008-02-03,TMIN,28
USW00053156,2012-10-24,TMIN,129
USC00024977,2014-10-06,TMAX,317
USC00028499,2006-06-14,TMIN,256
USC00029634,2013-12-29,TMIN,39
USC00028499,2008-05-11,TMIN,139
USC00028499,2012-09-27,TMAX,361
USC00025270,2007-07-12,TMIN,272
USW00053162,2014-03-06,TMAX,260
USW00023183,2013-08-16,TMAX,450
USC00027187,2012-05-08,TMAX,328
USC00029634,2010-10-05,TMAX,278
USC00025270,2007-01-23,TMAX,167
USC00025270,2012-02-29,TMAX,206
USW00023183,2007-09-26,TMIN,206
USC00028499,2015-11-29,TMAX,172
USW00023183,2013-08-16,TMIN,328
USC00024829,2009-10-14,TMIN,167
USW00023183,2007-06-12,TMIN,228
USC00024829,2015-10-14,TMIN,217
USC00025270,2006-04-11,TMAX,283
USC00021314,2012-09-10,TMIN,222
USC00025270,2008-02-03,TMAX,200
USC00023027,2008-09-12,TMIN,244
USC00029634,2015-01-12,TMAX,211
USC00029634,2009-02-09,TMIN,83
USC00028499,2015-12-26,TMIN,0
USW00023183,2006-08-27,TMIN,272
USW00053162,2010-05-09,TMIN,149
USC00027370,2005-01-13,TMIN,22
USC00028499,2009-07-17,TMAX,439
USC00027370,2009-03-17,TMAX,278
USC00028499,2012-02-19,TMIN,22
USC00021314,2012-09-10,TMAX,328
USC00028499,2006-01-05,TMAX,283
USW00023183,2005-02-06,TMIN,94
USW00053162,2014-03-06,TMIN,76
USC00021314,2008-06-12,TMIN,183
USC00021514,2005-06-19,TMIN,194
USC00024829,2015-10-14,TMAX,378
USC00024977,2011-04-16,TMIN,156
USC00021314,2013-06-14,TMIN,228
USC00028499,2012-11-03,TMIN,94
USC00029634,2011-05-30,TMIN,133
USC00029634,2006-06-14,TMIN,256
USC00024977,2009-05-21,TMAX,350
USC00021514,2005-06-19,TMAX,422
USC00024977,2010-03-06,TMIN,94
USC00021314,2010-12-17,TMAX,172
USC00028499,2015-09-28,TMAX,417
USC00021306,2007-04-30,TMIN,156
USC00024977,2014-03-09,TMIN,139
USC00024977,2014-08-02,TMAX,350
USC00029634,2010-10-05,TMIN,194
USC00029634,2007-09-30,TMIN,183
USC00025270,2010-11-23,TMIN,-22
USC00028112,2007-01-19,TMIN,56
USC00027370,2006-11-13,TMAX,322
USC00025270,2006-04-21,TMIN,89
USC00025270,2006-04-21,TMAX,344
USC00024977,2014-02-23,TMIN,100
USC00024829,2006-10-31,TMIN,117
USC00029634,2009-02-09,TMAX,156
USC00024829,2010-09-03,TMIN,244
USC00021514,2005-02-05,TMIN,72
USC00029634,2005-05-25,TMAX,394
USC00024977,2014-10-14,TMAX,322
USC00021306,2005-05-21,TMIN,194
USC00021314,2015-03-28,TMAX,339
USC00021514,2005-02-05,TMAX,189
USC00028499,2008-03-11,TMAX,283
USC00028499,2010-07-29,TMIN,239
USC00021314,2008-06-19,TMIN,200
USC00027370,2011-11-18,TMAX,244
USC00024977,2014-10-14,TMIN,150
USW00053162,2011-01-21,TMIN,-17
USC00027370,2010-12-25,TMIN,28
USC00023027,2005-03-01,TMIN,56
USC00027370,2010-12-25,TMAX,172
USC00024977,2005-03-26,TMAX,217
USC00027370,2009-03-17,TMIN,28
USC00024977,2014-02-23,TMAX,250
USC00029634,2010-02-11,TMIN,39
USC00021314,2012-10-21,TMAX,333
USC00024977,2009-09-30,TMAX,367
USW00023183,2014-10-16,TMAX,333
USC00024829,2010-09-03,TMAX,444
USC00021314,2012-10-21,TMIN,144
USC00024829,2005-03-14,TMAX,211
USC00027370,2010-10-31,TMIN,111
USC00028499,2007-01-23,TMIN,-17
USC00029634,2008-10-24,TMIN,111
USW00023183,2014-10-16,TMIN,194
USC00028499,2014-05-30,TMIN,189
USC00028112,2006-12-09,TMAX,222
USC00028499,2014-05-30,TMAX,394
USW00023183,2015-03-18,TMAX,272
USC00028499,2007-08-15,TMIN,278
USC00025270,2012-05-30,TMIN,144
USC00028499,2008-10-03,TMIN,128
USC00027370,2009-03-19,TMIN,28
USC00025270,2012-05-01,TMIN,144
USC00027370,2006-05-01,TMAX,372
USC00027370,2010-11-17,TMIN,83
USC00027370,2011-11-18,TMIN,78
USC00021314,2008-01-15,TMIN,28
USC00021314,2010-10-09,TMAX,306
USC00025270,2008-03-21,TMAX,306
USC00029634,2005-05-25,TMIN,233
USC00025270,2007-08-13,TMIN,289
USC00028112,2006-11-13,TMIN,83
USC00021314,2005-07-20,TMIN,278
USC00021314,2005-07-20,TMAX,444
USC00021514,2006-06-02,TMAX,428
USC00029634,2005-08-23,TMIN,283
USC00021314,2014-03-06,TMIN,83
USC00025270,2009-05-02,TMIN,211
USC00024977,2014-10-06,TMIN,178
USW00053156,2012-10-24,TMAX,269
USW00053156,2010-06-08,TMAX,405
USC00021314,2014-03-06,TMAX,261
USC00025270,2009-05-02,TMAX,333
USC00028499,2010-07-29,TMAX,383
USC00024829,2013-11-22,TMIN,111
USC00025270,2008-03-21,TMIN,39
USW00053156,2010-06-08,TMIN,222
USC00028499,2008-12-08,TMIN,89
USC00024829,2011-03-29,TMIN,117
USC00024829,2008-09-24,TMAX,389
USC00025270,2006-06-19,TMIN,239
USC00027370,2005-03-07,TMAX,211
USW00023183,2005-04-25,TMIN,150
USC00024977,2015-11-26,TMAX,167
USC00027370,2005-03-07,TMIN,61
USW00023183,2010-06-22,TMIN,239
USC00028112,2006-01-24,TMAX,250
USC00024977,2005-05-03,TMAX,322
USC00024829,2014-08-11,TMAX,428
USC00029634,2011-10-25,TMAX,311
USW00053162,2013-07-22,TMAX,322
USW00023183,2006-05-31,TMIN,211
USW00023183,2006-05-31,TMAX,389
USC00021314,2010-12-17,TMIN,67
USC00025270,2007-07-12,TMAX,444
USC00021314,2008-06-12,TMAX,428
USW00023183,2009-03-29,TMAX,278
USC00023027,2008-01-12,TMAX,183
USW00053162,2012-08-29,TMAX,390
USC00029634,2011-10-25,TMIN,194
USC00024977,2011-04-16,TMAX,339
USC00029634,2015-02-26,TMAX,233
USC00024829,2014-05-31,TMIN,267
USC00024829,2008-06-17,TMAX,444
USC00024829,2008-06-17,TMIN,317
USC00024977,2006-12-18,TMAX,144
USC00024977,2013-09-13,TMIN,250
USC00027370,2011-11-17,TMAX,222
USC00028499,2010-11-18,TMIN,67
USC00027187,2011-08-16,TMIN,261
USW00023183,2006-10-07,TMAX,306
USC00021306,2007-08-09,TMAX,411
USC00025270,2006-10-08,TMAX,322
USC00024829,2012-05-07,TMAX,339
USW00053162,2013-02-06,TMAX,215
USC00021314,2005-07-23,TMIN,256
USC00021514,2005-07-01,TMAX,433
USW00053162,2013-02-06,TMIN,66
USC00027187,2012-02-21,TMIN,28
USC00024829,2008-05-30,TMAX,311
USC00028499,2009-11-23,TMAX,233
USC00021314,2008-08-22,TMAX,411
USC00024977,2014-02-05,TMAX,178
USC00021314,2012-11-13,TMAX,222
USC00023027,2006-06-30,TMIN,283
USC00029634,2006-02-09,TMIN,139
USC00028499,2015-06-09,TMIN,256
USC00028499,2008-10-20,TMIN,139
USC00024977,2006-12-18,TMIN,72
USC00021514,2007-04-09,TMIN,172
USC00021306,2009-05-17,TMIN,206
USC00024977,2008-10-11,TMAX,317
USC00021314,2005-08-05,TMIN,250
USC00021314,2014-01-23,TMIN,22
USC00021314,2005-04-12,TMIN,56
USC00027370,2011-11-17,TMIN,61
USC00023027,2006-09-09,TMIN,217
USC00027187,2014-10-10,TMIN,156
USC00025270,2012-07-16,TMAX,394
USC00025270,2005-11-22,TMAX,256
USC00021314,2005-04-12,TMAX,267
USW00023183,2008-11-30,TMIN,94
USC00025270,2012-07-16,TMIN,217
USW00053156,2014-04-25,TMIN,144
USC00027187,2015-10-03,TMAX,339
USC00021514,2005-07-01,TMIN,206
USC00023027,2008-04-21,TMIN,183
USC00028499,2010-09-08,TMAX,372
USC00028499,2009-12-01,TMIN,28
USC00024829,2013-09-12,TMIN,217
USC00025270,2010-03-11,TMIN,28
USC00028499,2010-10-07,TMAX,311
USC00029634,2015-10-12,TMIN,206
USC00025270,2005-11-22,TMIN,6
USC00025270,2009-03-20,TMIN,117
USC00024829,2013-09-12,TMAX,367
USC00024829,2013-07-07,TMAX,444
USC00025270,2010-03-11,TMAX,178
USC00024977,2005-03-26,TMIN,78
USC00029634,2012-05-06,TMIN,156
USC00028499,2009-09-21,TMAX,383
USC00028499,2010-10-07,TMIN,139
USC00025270,2010-01-29,TMIN,72
USC00024977,2014-12-19,TMIN,50
USW00023183,2005-11-01,TMIN,156
USW00053156,2010-03-11,TMAX,153
USC00021314,2010-10-09,TMIN,106
USC00029634,2012-05-06,TMAX,344
USC00024829,2013-11-26,TMIN,72
USC00024977,2006-07-20,TMAX,422
USC00029634,2015-11-11,TMAX,189
USC00024829,2014-01-26,TMIN,67
USC00023027,2008-04-21,TMAX,289
USC00024829,2008-05-01,TMIN,183
USC00021314,2005-07-23,TMAX,417
USC00024829,2012-05-07,TMIN,161
USC00024829,2014-01-26,TMAX,228
USC00024829,2008-05-01,TMAX,294
USC00024829,2007-10-18,TMIN,117
USC00024977,2013-09-13,TMAX,372
USC00025270,2007-09-07,TMIN,256
USC00024829,2007-10-18,TMAX,294
USC00021306,2009-03-17,TMAX,311
USW00053162,2012-02-07,TMIN,41
USC00024977,2007-11-12,TMIN,117
USW00023183,2013-02-06,TMIN,117
USW00053162,2012-02-07,TMAX,244
USW00053156,2011-10-24,TMAX,318
USC00027370,2011-03-21,TMAX,256
USW00053156,2011-10-24,TMIN,149
USC00025270,2006-06-19,TMAX,439
USC00029634,2012-01-25,TMAX,211
USC00021306,2009-02-18,TMAX,189
USC00024977,2014-02-05,TMIN,94
USC00021314,2014-10-06,TMAX,344
USC00028499,2006-12-13,TMIN,6
USC00024977,2007-06-30,TMIN,250
USW00023183,2007-05-28,TMIN,222
USC00024829,2007-10-15,TMIN,144
USC00028499,2011-12-17,TMIN,78
USC00027370,2008-03-10,TMIN,50
USC00024977,2008-02-28,TMAX,261
USC00029634,2009-02-26,TMIN,89
USC00021306,2009-03-17,TMIN,72
USC00024977,2008-02-29,TMAX,267
USC00027187,2014-10-10,TMAX,289
USW00053156,2013-11-02,TMIN,81
USW00023183,2011-04-10,TMAX,194
USC00025270,2011-05-30,TMAX,294
USC00028499,2006-12-13,TMAX,211
USC00024829,2014-01-31,TMIN,128
USW00053156,2014-04-08,TMAX,333
USC00024977,2009-08-01,TMIN,256
USC00024829,2006-12-10,TMIN,56
USC00029634,2008-09-21,TMIN,233
USC00028499,2005-05-26,TMIN,233
USC00021306,2007-05-17,TMIN,211
USC00021306,2006-12-04,TMIN,89
USC00024977,2007-09-21,TMIN,217
USC00027187,2013-01-16,TMIN,-56
USC00027187,2015-07-06,TMAX,378
USC00024829,2008-05-29,TMIN,189
USC00024977,2007-09-21,TMAX,361
USC00027370,2007-02-15,TMAX,178
USC00024829,2009-10-14,TMAX,306
USC00029634,2012-11-13,TMIN,78
USC00024977,2015-10-23,TMIN,156
USC00029634,2012-06-07,TMAX,383
USC00023027,2007-10-02,TMIN,244
USC00027370,2012-01-19,TMAX,189
USW00023183,2010-04-21,TMIN,144
USW00023183,2011-04-10,TMIN,67
USC00025270,2009-02-12,TMIN,33
USC00025270,2009-02-12,TMAX,172
USC00028499,2015-02-24,TMAX,189
USC00028499,2015-01-04,TMAX,194
USC00024829,2014-01-31,TMAX,217
USC00028499,2015-01-04,TMIN,-22
USC00021514,2005-05-03,TMIN,144
USW00023183,2006-07-07,TMAX,372
USC00028499,2011-04-20,TMAX,317
USC00028499,2008-03-01,TMAX,278
USC00029634,2015-10-12,TMAX,339
USC00027370,2011-10-24,TMIN,150
USC00028499,2011-11-22,TMAX,239
USC00021314,2011-08-25,TMIN,294
USW00053156,2013-11-02,TMAX,296
USC00028499,2009-12-01,TMAX,211
USC00021314,2015-09-02,TMIN,250
USC00025270,2007-12-18,TMIN,-11
USC00024829,2011-08-11,TMIN,278
USC00023027,2006-07-08,TMIN,244
USC00024829,2013-03-05,TMAX,267
USC00024829,2013-03-05,TMIN,94
USC00027370,2011-10-24,TMAX,350
USC00021514,2007-04-09,TMAX,278
USC00021314,2011-08-25,TMAX,450
USC00029634,2009-08-31,TMIN,278
USC00024977,2012-08-26,TMIN,261
USC00024829,2013-11-26,TMAX,200
USC00024977,2015-11-23,TMAX,250
USC00021314,2014-01-23,TMAX,261
USC00025270,2011-05-30,TMIN,128
USC00027187,2015-07-06,TMIN,217
USC00021306,2008-08-21,TMAX,433
USC00024977,2009-08-01,TMAX,417
USC00029634,2012-11-13,TMAX,244
USC00025270,2007-10-04,TMIN,211
USC00029634,2012-06-07,TMIN,206
USC00024977,2012-04-05,TMAX,294
USC00029634,2011-01-28,TMAX,217
USC00024977,2006-07-27,TMAX,372
USC00024977,2008-02-28,TMIN,89
USC00021306,2007-01-01,TMAX,178
USC00028499,2015-02-24,TMIN,100
USW00053156,2014-04-08,TMIN,104
USC00029634,2009-02-26,TMAX,283
USC00024977,2008-02-29,TMIN,100
USC00027370,2009-04-28,TMAX,289
USC00024829,2008-09-19,TMIN,217
USC00024977,2012-08-26,TMAX,389
USW00023183,2008-11-30,TMAX,222
USW00053156,2010-03-11,TMIN,53
USW00053162,2010-08-12,TMAX,420
USC00025270,2009-03-20,TMAX,333
USC00024977,2008-03-19,TMIN,72
USC00024829,2005-03-12,TMIN,106
USC00028499,2011-04-24,TMIN,122
USC00024829,2012-02-06,TMAX,200
USC00024977,2007-07-27,TMIN,261
USC00027370,2005-09-24,TMAX,372
USC00029634,2012-12-16,TMIN,44
USC00024977,2007-08-20,TMIN,294
USC00027370,2006-05-01,TMIN,111
USC00027370,2010-09-27,TMIN,239
USC00028499,2005-01-18,TMIN,94
USC00029634,2006-08-20,TMIN,300
USC00024977,2008-03-19,TMAX,250
USC00027370,2005-09-24,TMIN,183
USC00025270,2007-04-13,TMIN,72
USC00029634,2012-12-16,TMAX,139
USW00053162,2013-06-22,TMIN,185
USW00053156,2010-03-30,TMIN,75
USW00023183,2005-11-01,TMAX,322
USC00024829,2008-09-28,TMAX,367
USC00025270,2011-04-16,TMIN,94
USC00024829,2006-07-01,TMAX,450
USC00021314,2012-08-29,TMAX,411
USC00024977,2014-07-17,TMIN,294
USC00027370,2005-09-19,TMAX,400
USC00028112,2006-04-21,TMAX,328
USC00029634,2009-09-26,TMIN,211
USC00025270,2007-04-13,TMAX,256
USC00028499,2011-02-13,TMAX,283
USC00021314,2012-08-29,TMIN,256
USC00029634,2014-12-27,TMAX,144
USC00028499,2010-06-18,TMIN,167
USC00028499,2015-10-12,TMIN,183
USC00024829,2010-04-30,TMAX,244
USC00027187,2014-07-04,TMIN,233
USC00028499,2008-09-30,TMAX,372
USC00025270,2006-10-05,TMAX,367
USW00053162,2013-06-22,TMAX,406
USW00023183,2005-01-06,TMAX,133
USC00025270,2006-10-05,TMIN,200
USW00023183,2015-10-31,TMAX,283
USC00021314,2007-02-28,TMIN,56
USC00021314,2009-04-13,TMIN,94
